Price,Promotional_Price,Url
,"399,-",https://www.coolblue.nl/en/product/819478/klipsch-r-100sw.html
,"399,-",https://www.coolblue.nl/en/product/815399/q-acoustics-3060s-black-per-stuk.html
"319,-","256,-",https://www.coolblue.nl/en/second-chance-product/674883
,"399,-",https://www.coolblue.nl/en/product/787354/kef-egg-black-per-pair.html
,"298,-",https://www.coolblue.nl/en/product/821717/dali-alecto-c-1-white-per-pair.html
,"380,-",https://www.coolblue.nl/en/product/489539/bose-301-black-per-pair.html
,"289,-",https://www.coolblue.nl/en/product/816622/monitor-audio-monitor-200-per-pair.html
,"519,-",https://www.coolblue.nl/en/product/467285/dali-sub-e-9f-white.html
"258,-","238,-",https://www.coolblue.nl/en/second-chance-product/690826
,"649,-",https://www.coolblue.nl/en/product/489558/bose-freespace-51-per-pair.html
,"449,-",https://www.coolblue.nl/en/product/821186/bowers-wilkins-asw608-white.html
"399,-","368,-",https://www.coolblue.nl/en/second-chance-product/690406
,"499,-",https://www.coolblue.nl/en/product/796605/kef-q650c-black.html
,"649,-",https://www.coolblue.nl/en/product/819471/klipsch-spl-120-subwoofer-black.html
,"449,-",https://www.coolblue.nl/en/product/819363/klipsch-rp-400m-per-pair.html
,"599,-",https://www.coolblue.nl/en/product/802234/klipsch-r-110sw.html
,"439,-",https://www.coolblue.nl/en/product/801794/jamo-s-807-floorstanding-speaker-black-per-pair.html
"380,-","351,-",https://www.coolblue.nl/en/second-chance-product/683429
,"398,-",https://www.coolblue.nl/en/product/713712/bowers-wilkins-684-s2-white-per-stuk.html
,"400,-",https://www.coolblue.nl/en/product/550319/cambridge-audio-minx-x201-black.html
,"71,99",https://www.coolblue.nl/en/product/744763/netgear-gs308p.html
,"297,-",https://www.coolblue.nl/en/product/208611/netgear-gs748t-48-port-gigabit-smart-switch.html
,"59,99",https://www.coolblue.nl/en/product/739543/d-link-go-sw-16g.html
"449,-","414,-",https://www.coolblue.nl/en/second-chance-product/698918
,"234,99",https://www.coolblue.nl/en/product/782395/konig-4x-4-port-hdmi-matrix.html
,"292,-",https://www.coolblue.nl/en/product/460551/linksys-lgs318p.html
,"69,99",https://www.coolblue.nl/en/product/311359/d-link-dgs-1008p.html
,"49,95",https://www.coolblue.nl/en/product/610778/marmitek-connect-350-uhd.html
"39,99","35,-",https://www.coolblue.nl/en/second-chance-product/678519
,"99,-",https://www.coolblue.nl/en/product/394196/tp-link-tl-sg1024.html
,"399,-",https://www.coolblue.nl/en/product/789918/tp-link-t2600g-28mps.html
,"399,-",https://www.coolblue.nl/en/product/819362/klipsch-rp-4000f-each.html
,"199,-",https://www.coolblue.nl/en/product/764697/netgear-jgs516pe.html
"400,-","367,-",https://www.coolblue.nl/en/second-chance-product/679204
"297,-","240,-",https://www.coolblue.nl/en/second-chance-product/656012
,"2.699,-",https://www.coolblue.nl/en/product/808594/sony-kd-65af8.html
,"1.919,-",https://www.coolblue.nl/en/product/806139/sony-kd-75xf8596.html
,"2.609,-",https://www.coolblue.nl/en/product/806144/sony-kd-75xf9005.html
"292,-","270,-",https://www.coolblue.nl/en/second-chance-product/679286
,"808,-",https://www.coolblue.nl/en/product/806131/sony-kd-49xf8096.html
"49,95","44,-",https://www.coolblue.nl/en/second-chance-product/698863
,"657,-",https://www.coolblue.nl/en/product/818859/sony-kd-49xf7596.html
,"1.819,-",https://www.coolblue.nl/en/product/774149/sony-kd-55a1.html
,"1.149,-",https://www.coolblue.nl/en/product/806142/sony-kd-55xf9005.html
,"1.929,-",https://www.coolblue.nl/en/product/806143/sony-kd-65xf9005.html
,"899,-",https://www.coolblue.nl/en/product/808405/philips-55pus7803-ambilight.html
,"717,-",https://www.coolblue.nl/en/product/806130/sony-kd-43xf8096.html
"2.999,-","1.799,-",https://www.coolblue.nl/en/product/818383/sony-kd-65zf9.html
,"1.259,-",https://www.coolblue.nl/en/product/806138/sony-kd-65xf8505.html
,"1.719,-",https://www.coolblue.nl/en/product/817071/sony-kd-70xf8305.html
,"749,-",https://www.coolblue.nl/en/product/816912/philips-49pus6482-ambilight.html
,"882,-",https://www.coolblue.nl/en/product/818860/sony-kd-55xf7596.html
,"899,-",https://www.coolblue.nl/en/product/776504/philips-49pus6412-ambilight.html
,"807,99",https://www.coolblue.nl/en/product/810995/optoma-hd29-darbee.html
,"1.299,-",https://www.coolblue.nl/en/product/776511/philips-49pus7272-ambilight.html
,"678,-",https://www.coolblue.nl/en/product/818858/sony-kd-43xf7596.html
,"599,-",https://www.coolblue.nl/en/product/826347/nebula-mars-ii.html
,"1.699,-",https://www.coolblue.nl/en/product/823257/optoma-uhl55.html
,"3.999,-",https://www.coolblue.nl/en/product/799868/jvc-dla-x7900-white.html
,"3.999,-",https://www.coolblue.nl/en/product/799866/jvc-dla-x7900-black.html
"899,-","776,-",https://www.coolblue.nl/en/second-chance-product/701008
,"5.999,-",https://www.coolblue.nl/en/product/823584/jvc-dla-n5be.html
"3.429,-","2.999,-",https://www.coolblue.nl/en/product/765896/acer-v9800.html
"1.799,-","1.692,-",https://www.coolblue.nl/en/second-chance-product/717415
"1.719,-","1.616,-",https://www.coolblue.nl/en/second-chance-product/715578
,"2.269,-",https://www.coolblue.nl/en/product/821913/benq-lh770.html
,"381,-",https://www.coolblue.nl/en/product/797528/epson-eb-x05.html
,"2.799,-",https://www.coolblue.nl/en/product/811983/jvc-lx-uh1-black.html
"467,-","399,-",https://www.coolblue.nl/en/product/797529/epson-eb-x41.html
,"1.219,-",https://www.coolblue.nl/en/product/806074/optoma-uhd40.html
,"595,-",https://www.coolblue.nl/en/product/703946/optoma-ml750st.html
,"2.799,-",https://www.coolblue.nl/en/product/811985/jvc-lx-uh1-white.html
"599,-","570,-",https://www.coolblue.nl/en/second-chance-product/713580
"1.120,-","1.099,-",https://www.coolblue.nl/en/product/790879/benq-mh760.html
"649,-","597,-",https://www.coolblue.nl/en/second-chance-product/691033
"1.699,-","1.615,-",https://www.coolblue.nl/en/second-chance-product/715801
"807,99","653,-",https://www.coolblue.nl/en/second-chance-product/669128
,"1.549,-",https://www.coolblue.nl/en/product/786695/acer-h7850.html
"2.269,-","2.156,-",https://www.coolblue.nl/en/second-chance-product/701954
,"897,-",https://www.coolblue.nl/en/product/714081/lg-pf1000u.html
,"519,-",https://www.coolblue.nl/en/product/673115/optoma-ml750e.html
,"849,-",https://www.coolblue.nl/en/product/666338/benq-w2000.html
,"729,-",https://www.coolblue.nl/en/product/797586/epson-eh-tw5600.html
,"126,-",https://www.coolblue.nl/en/product/687448/newstar-fpma-c200black.html
,"519,-",https://www.coolblue.nl/en/product/777755/samsung-vg-sgsm11s.html
"595,-","566,-",https://www.coolblue.nl/en/second-chance-product/719140
,"132,-",https://www.coolblue.nl/en/product/737521/hama-full-motion-ultraslim-5-stars.html
"2.799,-","2.259,-",https://www.coolblue.nl/en/second-chance-product/651000
,"33,99",https://www.coolblue.nl/en/product/725297/one-for-all-wm4621.html
"1.219,-","1.124,-",https://www.coolblue.nl/en/second-chance-product/677772
,"219,-",https://www.coolblue.nl/en/product/780420/vogel-s-thin-525.html
"1.549,-","1.369,-",https://www.coolblue.nl/en/second-chance-product/686931
,"69,95",https://www.coolblue.nl/en/product/793406/vogel-s-wall-3125.html
,"149,-",https://www.coolblue.nl/en/product/793421/vogel-s-wall-3325.html
,"89,-",https://www.coolblue.nl/en/product/451919/newstar-nm-w440black.html
,"58,95",https://www.coolblue.nl/en/product/687423/newstar-fpma-c060black.html
,"38,99",https://www.coolblue.nl/en/product/772780/one-for-all-wm2441.html
,"199,99",https://www.coolblue.nl/en/product/793422/vogel-s-wall-3345-white.html
,"54,95",https://www.coolblue.nl/en/product/793418/vogel-s-wall-3215.html
,"179,-",https://www.coolblue.nl/en/product/822501/samsung-wmn-m23ea-no-gap-wall-mount.html
"132,-","122,-",https://www.coolblue.nl/en/second-chance-product/708945
,"399,-",https://www.coolblue.nl/en/product/451866/vogel-s-designmount-next-7345.html
,"199,-",https://www.coolblue.nl/en/product/320573/vogel-s-eff-8330.html
,"249,-",https://www.coolblue.nl/en/product/793423/vogel-s-wall-3350.html
,"119,-",https://www.coolblue.nl/en/product/792967/vogel-s-wall-3225.html
,"329,-",https://www.coolblue.nl/en/product/793425/vogel-s-wall-3450.html
,"29,99",https://www.coolblue.nl/en/product/793404/vogel-s-wall-3105.html
,"34,99",https://www.coolblue.nl/en/product/793405/vogel-s-wall-3115.html
,"498,-",https://www.coolblue.nl/en/product/715911/bowers-wilkins-ccm664-per-pair.html
,"499,-",https://www.coolblue.nl/en/product/715925/bowers-wilkins-cwm664-per-pair.html
,"191,-",https://www.coolblue.nl/en/product/594292/newstar-monitor-mount-fpma-d700d3-black.html
"38,99","35,-",https://www.coolblue.nl/en/second-chance-product/689201
"54,95","51,-",https://www.coolblue.nl/en/second-chance-product/710678
,"549,-",https://www.coolblue.nl/en/product/801861/jamo-s-805-hcs-surround-set-white.html
,"549,-",https://www.coolblue.nl/en/product/801860/jamo-s-805-hcs-surround-set-black.html
"199,-","171,-",https://www.coolblue.nl/en/second-chance-product/719429
,"399,-",https://www.coolblue.nl/en/product/819739/klipsch-r-620f-each.html
"249,-","207,-",https://www.coolblue.nl/en/second-chance-product/713492
,"375,-",https://www.coolblue.nl/en/product/816640/monitor-audio-monitor-300-per-pair.html
,"250,-",https://www.coolblue.nl/en/product/816613/monitor-audio-monitor-50-per-pair.html
,"729,-",https://www.coolblue.nl/en/product/671075/kef-e305-white-set.html
"34,99","33,-",https://www.coolblue.nl/en/second-chance-product/702898
"329,-","304,-",https://www.coolblue.nl/en/second-chance-product/693695
,"529,-",https://www.coolblue.nl/en/product/820522/bowers-wilkins-607-black-per-pair.html
"29,99","28,-",https://www.coolblue.nl/en/second-chance-product/713435
,"549,-",https://www.coolblue.nl/en/product/713528/bowers-wilkins-am-1-wit-per-paar.html
"191,-","176,-",https://www.coolblue.nl/en/second-chance-product/713719
,"499,-",https://www.coolblue.nl/en/product/819399/klipsch-rp-6000f-each.html
"499,-","460,-",https://www.coolblue.nl/en/second-chance-product/683605
"399,-","378,-",https://www.coolblue.nl/en/second-chance-product/716396
,"529,-",https://www.coolblue.nl/en/product/820213/bowers-wilkins-htm6-black.html
,"529,-",https://www.coolblue.nl/en/product/821130/bowers-wilkins-htm6-white.html
,"558,-",https://www.coolblue.nl/en/product/795432/kef-q350-white-per-pair.html
"375,-","357,-",https://www.coolblue.nl/en/second-chance-product/701976
,"879,-",https://www.coolblue.nl/en/product/545990/harman-kardon-hkts-65-set.html
,"399,-",https://www.coolblue.nl/en/product/815397/q-acoustics-3060s-white.html
,"599,-",https://www.coolblue.nl/en/product/567034/bose-acoustimass-5-series-v-black.html
"529,-","501,-",https://www.coolblue.nl/en/second-chance-product/705391
"549,-","515,-",https://www.coolblue.nl/en/second-chance-product/709284
,"1.198,-",https://www.coolblue.nl/en/product/665076/kef-ls50-high-gloss-black-per-pair.html
,"558,-",https://www.coolblue.nl/en/product/679100/kef-t301-white-per-pair.html
,"229,-",https://www.coolblue.nl/en/product/489550/bose-161-black-per-pair.html
,"400,-",https://www.coolblue.nl/en/product/550368/cambridge-audio-minx-x201-white.html
"529,-","488,-",https://www.coolblue.nl/en/second-chance-product/690372
,"558,-",https://www.coolblue.nl/en/product/679095/kef-t301-black-per-pair.html
"558,-","515,-",https://www.coolblue.nl/en/second-chance-product/685405
"229,-","199,-",https://www.coolblue.nl/en/product/790833/wharfedale-diamond-220-black-per-pair.html
"879,-","836,-",https://www.coolblue.nl/en/second-chance-product/715463
,"799,-",https://www.coolblue.nl/en/product/818425/harman-kardon-citation-sub-black.html
,"449,-",https://www.coolblue.nl/en/product/818398/harman-kardon-citation-surround-set-gray.html
,"199,-",https://www.coolblue.nl/en/product/616492/denon-heos-1-hs2-black.html
"229,-","212,-",https://www.coolblue.nl/en/second-chance-product/697453
,"2.299,-",https://www.coolblue.nl/en/product/755584/kef-ls50-wireless-white-per-pair.html
,"899,-",https://www.coolblue.nl/en/product/822634/bluesound-pulse-2i-black.html
,"2.499,-",https://www.coolblue.nl/en/product/818427/harman-kardon-citation-tower-set-gray.html
,"2.499,-",https://www.coolblue.nl/en/product/818426/harman-kardon-citation-tower-set-black.html
,"549,-",https://www.coolblue.nl/en/product/819402/klipsch-rp-500m-per-pair.html
"558,-","529,-",https://www.coolblue.nl/en/second-chance-product/710242
,"1.199,-",https://www.coolblue.nl/en/product/823549/kef-lsx-wireless-stereo-system-red.html
,"1.199,-",https://www.coolblue.nl/en/product/823548/kef-lsx-wireless-stereo-system-blue.html
"199,-","174,-",https://www.coolblue.nl/en/second-chance-product/693996
,"2.299,-",https://www.coolblue.nl/en/product/808532/kef-ls50-wireless-marcel-wanders-design-nocture-per-pair.html
,"1.199,-",https://www.coolblue.nl/en/product/823544/kef-lsx-wireless-stereo-system-white.html
"199,-","174,-",https://www.coolblue.nl/en/second-chance-product/684941
"449,-","414,-",https://www.coolblue.nl/en/second-chance-product/695246
,"249,-",https://www.coolblue.nl/en/product/715561/harman-kardon-go-play-black.html
,"699,-",https://www.coolblue.nl/en/product/790617/bluesound-pulse-2-white.html
,"398,-",https://www.coolblue.nl/en/product/818856/bose-home-speaker-500-silver.html
,"358,-",https://www.coolblue.nl/en/product/625886/bose-soundtouch-20-iii-black.html
,"523,-",https://www.coolblue.nl/en/product/625898/bose-soundtouch-30-iii-black.html
,"349,-",https://www.coolblue.nl/en/product/580602/bowers-wilkins-t7-black.html
,"479,-",https://www.coolblue.nl/en/product/779587/bang-olufsen-beolit-17-dark-gray.html
"1.199,-","1.105,-",https://www.coolblue.nl/en/second-chance-product/680108
,"599,-",https://www.coolblue.nl/en/product/822632/bluesound-pulse-mini-2i-white.html
,"599,-",https://www.coolblue.nl/en/product/822631/bluesound-pulse-mini-2i-black.html
"1.199,-","923,-",https://www.coolblue.nl/en/second-chance-product/668024
"1.199,-","1.105,-",https://www.coolblue.nl/en/second-chance-product/692991
,"226,-",https://www.coolblue.nl/en/product/818467/jbl-xtreme-2-camouflage.html
"249,-","237,-",https://www.coolblue.nl/en/second-chance-product/706276
,"529,-",https://www.coolblue.nl/en/product/654785/bluesound-pulse-mini-black.html
"64,99","49,99",https://www.coolblue.nl/en/product/607196/fresh-n-rebel-rockbox-3-black.html
"358,-","340,-",https://www.coolblue.nl/en/second-chance-product/711730
"523,-","495,-",https://www.coolblue.nl/en/second-chance-product/715018
,"169,-",https://www.coolblue.nl/en/product/616511/denon-heos-1-hs2-white.html
,"299,-",https://www.coolblue.nl/en/product/807646/bang-olufsen-beoplay-m3-black.html
,"119,-",https://www.coolblue.nl/en/product/714297/jbl-charge-3-blue.html
"599,-","484,-",https://www.coolblue.nl/en/second-chance-product/671507
,"349,-",https://www.coolblue.nl/en/product/822625/bluesound-pulse-flex-2i.html
"199,95","129,-",https://www.coolblue.nl/en/product/688760/beats-pill-black.html
,"449,-",https://www.coolblue.nl/en/product/822167/marshall-woburn-ii-white.html
,"199,-",https://www.coolblue.nl/en/product/819081/ultimate-ears-megaboom-3-ultraviolet-purple.html
"226,-","215,-",https://www.coolblue.nl/en/second-chance-product/707828
,"249,-",https://www.coolblue.nl/en/product/818482/jbl-link-500-black.html
,"449,-",https://www.coolblue.nl/en/product/818397/harman-kardon-citation-surround-set-black.html
"49,99","46,-",https://www.coolblue.nl/en/second-chance-product/717153
,"95,-",https://www.coolblue.nl/en/product/766107/jbl-flip-4-gray.html
,"37,95",https://www.coolblue.nl/en/product/585259/caliber-hpg407bt.html
,"399,-",https://www.coolblue.nl/en/product/756400/dali-katch-green.html
,"224,-",https://www.coolblue.nl/en/product/779500/bang-olufsen-beoplay-a1-black.html
,"224,-",https://www.coolblue.nl/en/product/709185/bang-olufsen-beoplay-a1-green.html
"132,99","119,-",https://www.coolblue.nl/en/product/818474/jbl-link-20-black.html
,"32,99",https://www.coolblue.nl/en/product/810890/jbl-go-2-mint-green.html
,"336,-",https://www.coolblue.nl/en/product/817852/bang-olufsen-beoplay-p6-silver.html
,"399,-",https://www.coolblue.nl/en/product/756326/dali-katch-blue.html
,"194,-",https://www.coolblue.nl/en/product/764942/bose-soundlink-revolve-gray.html
,"299,-",https://www.coolblue.nl/en/product/818399/harman-kardon-citation-100-black.html
,"199,-",https://www.coolblue.nl/en/product/825246/ultimate-ears-megaboom-3-pink.html
,"271,-",https://www.coolblue.nl/en/product/819898/marshall-kilburn-ii-bluetooth-black.html
"37,95","34,-",https://www.coolblue.nl/en/second-chance-product/692397
"224,-","207,-",https://www.coolblue.nl/en/second-chance-product/677697
,"249,-",https://www.coolblue.nl/en/product/715603/harman-kardon-go-play-white.html
,"299,-",https://www.coolblue.nl/en/product/822093/libratone-zipp-2-black.html
,"299,-",https://www.coolblue.nl/en/product/822118/libratone-zipp-2-green.html
,"299,-",https://www.coolblue.nl/en/product/822094/libratone-zipp-2-red.html
,"226,-",https://www.coolblue.nl/en/product/748293/house-of-marley-bag-of-riddim-ii.html
"119,-","110,-",https://www.coolblue.nl/en/second-chance-product/718956
"399,-","368,-",https://www.coolblue.nl/en/second-chance-product/682905
,"187,-",https://www.coolblue.nl/en/product/788105/jbl-pulse-3-black.html
,"179,99",https://www.coolblue.nl/en/product/792713/veho-m10.html
,"32,99",https://www.coolblue.nl/en/product/810888/jbl-go-2-green.html
,"599,-",https://www.coolblue.nl/en/product/774062/denon-heos-subwoofer.html
